Date,Open,High,Low,Close,Adj Close,Volume
2019-10-21,1744.000000,1744.000000,1744.000000,1744.000000,1744.000000,0
2019-10-22,1727.500000,1727.500000,1727.500000,1727.500000,1727.500000,0
2019-10-23,1740.000000,1742.000000,1740.000000,1742.000000,1742.000000,10
2019-10-24,1735.000000,1735.000000,1735.000000,1735.000000,1735.000000,10
2019-10-25,1740.500000,1740.500000,1740.500000,1740.500000,1740.500000,0
2019-10-27,null,null,null,null,null,null
2019-10-28,1751.000000,1751.000000,1751.000000,1751.000000,1751.000000,0
2019-10-29,1751.000000,1751.000000,1745.000000,1745.000000,1745.000000,76
2019-10-30,1760.250000,1760.250000,1760.250000,1760.250000,1760.250000,0
2019-10-31,1763.000000,1763.000000,1763.000000,1763.000000,1763.000000,0
2019-11-01,1794.000000,1794.000000,1794.000000,1794.000000,1794.000000,0
2019-11-03,null,null,null,null,null,null
2019-11-04,1809.500000,1809.500000,1809.500000,1809.500000,1809.500000,0
2019-11-05,1811.500000,1811.500000,1811.500000,1811.500000,1811.500000,0
2019-11-06,1795.000000,1809.000000,1795.000000,1809.000000,1809.000000,5
2019-11-07,1816.500000,1816.500000,1816.500000,1816.500000,1816.500000,0
2019-11-08,1818.250000,1818.250000,1818.250000,1818.250000,1818.250000,0
2019-11-10,null,null,null,null,null,null
2019-11-11,1794.000000,1794.000000,1794.000000,1794.000000,1794.000000,0
2019-11-12,1790.000000,1790.000000,1780.750000,1780.750000,1780.750000,1
2019-11-13,1770.500000,1770.500000,1770.500000,1770.500000,1770.500000,0
2019-11-14,1750.500000,1750.500000,1750.500000,1750.500000,1750.500000,0
2019-11-15,1754.000000,1754.000000,1754.000000,1754.000000,1754.000000,0
2019-11-17,null,null,null,null,null,null
2019-11-18,1752.000000,1752.000000,1752.000000,1752.000000,1752.000000,1
2019-11-19,1745.750000,1745.750000,1745.750000,1745.750000,1745.750000,0
2019-11-20,1758.500000,1758.500000,1758.500000,1758.500000,1758.500000,0
2019-11-21,1754.000000,1754.000000,1754.000000,1754.000000,1754.000000,0
2019-11-22,1757.500000,1757.500000,1757.500000,1757.500000,1757.500000,0
2019-11-24,null,null,null,null,null,null
2019-11-25,1755.500000,1755.500000,1755.500000,1755.500000,1755.500000,0
2019-11-26,1773.500000,1773.500000,1773.500000,1773.500000,1773.500000,0
2019-11-27,1785.250000,1785.250000,1785.250000,1785.250000,1785.250000,0
2019-11-29,null,null,null,null,null,null
2019-12-01,null,null,null,null,null,null
2019-12-02,1806.750000,1806.750000,1806.750000,1806.750000,1806.750000,0
2019-12-03,1782.500000,1782.500000,1782.500000,1782.500000,1782.500000,0
2019-12-04,1771.500000,1771.500000,1771.500000,1771.500000,1771.500000,0
2019-12-05,1764.750000,1764.750000,1764.750000,1764.750000,1764.750000,0
2019-12-06,1770.500000,1770.500000,1770.500000,1770.500000,1770.500000,0
2019-12-08,null,null,null,null,null,null
2019-12-09,1775.500000,1775.500000,1775.500000,1775.500000,1775.500000,0
2019-12-10,1772.500000,1772.500000,1772.500000,1772.500000,1772.500000,0
2019-12-11,1775.500000,1775.500000,1775.500000,1775.500000,1775.500000,0
2019-12-12,1786.750000,1786.750000,1786.750000,1786.750000,1786.750000,0
2019-12-13,1777.000000,1777.000000,1777.000000,1777.000000,1777.000000,0
2019-12-15,null,null,null,null,null,null
2019-12-16,1784.750000,1784.750000,1784.750000,1784.750000,1784.750000,0
2019-12-17,1774.250000,1774.250000,1774.250000,1774.250000,1774.250000,0
2019-12-18,1788.750000,1788.750000,1788.750000,1788.750000,1788.750000,0
2019-12-19,1807.250000,1807.250000,1807.250000,1807.250000,1807.250000,0
2019-12-20,1808.250000,1808.250000,1808.250000,1808.250000,1808.250000,0
2019-12-22,null,null,null,null,null,null
2019-12-23,1818.250000,1818.250000,1818.250000,1818.250000,1818.250000,0
2019-12-24,null,null,null,null,null,null
2019-12-26,1823.000000,1823.000000,1823.000000,1823.000000,1823.000000,0
2019-12-27,1835.500000,1835.500000,1835.500000,1835.500000,1835.500000,0
2019-12-29,null,null,null,null,null,null
2019-12-30,1834.000000,1845.000000,1834.000000,1834.000000,1834.000000,3
2019-12-31,1824.500000,1824.500000,1824.500000,1824.500000,1824.500000,0
2020-01-02,1812.500000,1812.500000,1812.500000,1812.500000,1812.500000,0
2020-01-03,1830.000000,1830.000000,1830.000000,1830.000000,1830.000000,0
2020-01-05,null,null,null,null,null,null
2020-01-06,1842.000000,1842.000000,1842.000000,1842.000000,1842.000000,4
2020-01-07,1822.000000,1822.000000,1822.000000,1822.000000,1822.000000,3
2020-01-08,1802.750000,1802.750000,1802.750000,1802.750000,1802.750000,0
2020-01-09,1803.500000,1803.500000,1803.500000,1803.500000,1803.500000,0
2020-01-10,1811.500000,1811.500000,1811.500000,1811.500000,1811.500000,0
2020-01-12,null,null,null,null,null,null
2020-01-13,1798.000000,1798.000000,1798.000000,1798.000000,1798.000000,0
2020-01-14,1809.000000,1809.000000,1809.000000,1809.000000,1809.000000,0
2020-01-15,1800.250000,1800.250000,1800.250000,1800.250000,1800.250000,0
2020-01-16,1811.000000,1811.000000,1811.000000,1811.000000,1811.000000,0
2020-01-17,1809.250000,1809.250000,1809.250000,1809.250000,1809.250000,0
2020-01-19,null,null,null,null,null,null
2020-01-21,1827.000000,1827.000000,1827.000000,1827.000000,1827.000000,0
2020-01-22,1814.000000,1814.000000,1814.000000,1814.000000,1814.000000,0
2020-01-23,1792.500000,1792.500000,1792.500000,1792.500000,1792.500000,0
2020-01-24,1786.000000,1786.000000,1786.000000,1786.000000,1786.000000,0
2020-01-26,null,null,null,null,null,null
2020-01-27,1769.750000,1769.750000,1769.750000,1769.750000,1769.750000,0
2020-01-28,1764.500000,1764.500000,1764.500000,1764.500000,1764.500000,0
2020-01-29,1743.000000,1743.000000,1743.000000,1743.000000,1743.000000,0
2020-01-30,1751.750000,1751.750000,1751.750000,1751.750000,1751.750000,0
2020-01-31,1741.750000,1741.750000,1741.750000,1741.750000,1741.750000,0
2020-02-02,null,null,null,null,null,null
2020-02-03,1706.750000,1706.750000,1706.750000,1706.750000,1706.750000,0
2020-02-04,1712.000000,1712.000000,1712.000000,1712.000000,1712.000000,0
2020-02-05,1728.000000,1728.000000,1728.000000,1728.000000,1728.000000,0
2020-02-06,1757.000000,1757.000000,1757.000000,1757.000000,1757.000000,0
2020-02-07,1737.000000,1737.000000,1737.000000,1737.000000,1737.000000,0
2020-02-09,null,null,null,null,null,null
2020-02-10,1724.500000,1724.500000,1724.500000,1724.500000,1724.500000,0
2020-02-11,1749.750000,1749.750000,1749.750000,1749.750000,1749.750000,0
2020-02-12,1749.000000,1749.000000,1749.000000,1749.000000,1749.000000,0
2020-02-13,1754.750000,1754.750000,1754.750000,1754.750000,1754.750000,0
2020-02-14,1739.500000,1739.500000,1739.500000,1739.500000,1739.500000,9
2020-02-16,null,null,null,null,null,null
2020-02-18,1718.750000,1718.750000,1718.750000,1718.750000,1718.750000,0
2020-02-19,1718.750000,1718.750000,1718.750000,1718.750000,1718.750000,0
2020-02-20,1709.500000,1709.500000,1709.500000,1709.500000,1709.500000,0
2020-02-21,1704.000000,1704.000000,1704.000000,1704.000000,1704.000000,0
2020-02-23,null,null,null,null,null,null
2020-02-24,1693.250000,1693.250000,1693.250000,1693.250000,1693.250000,0
2020-02-25,1697.500000,1697.500000,1697.500000,1697.500000,1697.500000,0
2020-02-26,1684.500000,1684.500000,1684.500000,1684.500000,1684.500000,0
2020-02-27,1683.750000,1683.750000,1683.750000,1683.750000,1683.750000,0
2020-02-28,1682.000000,1685.000000,1682.000000,1684.000000,1684.000000,12
2020-03-01,null,null,null,null,null,null
2020-03-02,1708.000000,1708.000000,1708.000000,1708.000000,1708.000000,0
2020-03-03,1717.250000,1717.250000,1717.250000,1717.250000,1717.250000,0
2020-03-04,1721.000000,1721.250000,1721.000000,1721.250000,1721.250000,8
2020-03-05,1709.250000,1709.250000,1709.250000,1709.250000,1709.250000,0
2020-03-06,1675.250000,1675.250000,1675.250000,1675.250000,1675.250000,0
2020-03-08,null,null,null,null,null,null
2020-03-09,1660.750000,1660.750000,1660.750000,1660.750000,1660.750000,0
2020-03-10,1686.000000,1686.000000,1686.000000,1686.000000,1686.000000,0
2020-03-11,1681.000000,1681.000000,1681.000000,1681.000000,1681.000000,0
2020-03-12,1655.500000,1655.500000,1655.500000,1655.500000,1655.500000,0
2020-03-13,1668.000000,1668.000000,1668.000000,1668.000000,1668.000000,0
2020-03-15,null,null,null,null,null,null
2020-03-16,1677.750000,1677.750000,1677.750000,1677.750000,1677.750000,0
2020-03-17,1653.000000,1653.000000,1653.000000,1653.000000,1653.000000,0
2020-03-18,1631.500000,1631.500000,1631.500000,1631.500000,1631.500000,0
2020-03-19,1625.500000,1625.500000,1625.500000,1625.500000,1625.500000,0
2020-03-20,1588.250000,1588.250000,1588.250000,1588.250000,1588.250000,0
2020-03-22,null,null,null,null,null,null
2020-03-23,1559.000000,1559.000000,1559.000000,1559.000000,1559.000000,0
2020-03-24,1559.250000,1559.250000,1559.250000,1559.250000,1559.250000,0
2020-03-25,1547.500000,1547.500000,1547.500000,1547.500000,1547.500000,0
2020-03-26,1530.750000,1530.750000,1530.750000,1530.750000,1530.750000,0
2020-03-27,1539.000000,1539.000000,1539.000000,1539.000000,1539.000000,0
2020-03-29,null,null,null,null,null,null
2020-03-30,1530.000000,1530.000000,1520.000000,1530.000000,1530.000000,2
2020-03-31,1512.000000,1512.000000,1512.000000,1512.000000,1512.000000,0
2020-04-01,1485.000000,1488.750000,1485.000000,1488.750000,1488.750000,5
2020-04-02,1492.500000,1492.500000,1490.000000,1492.500000,1492.500000,10
2020-04-03,1475.000000,1478.000000,1475.000000,1478.000000,1478.000000,20
2020-04-05,null,null,null,null,null,null
2020-04-06,1457.500000,1457.500000,1457.500000,1457.500000,1457.500000,0
2020-04-07,1473.000000,1473.000000,1473.000000,1473.000000,1473.000000,0
2020-04-08,1456.000000,1456.000000,1452.000000,1452.000000,1452.000000,23
2020-04-09,1460.250000,1460.250000,1460.250000,1460.250000,1460.250000,0
2020-04-12,null,null,null,null,null,null
2020-04-13,1460.250000,1460.250000,1460.250000,1460.250000,1460.250000,0
2020-04-14,1475.000000,1475.000000,1475.000000,1475.000000,1475.000000,0
2020-04-15,1475.250000,1475.250000,1475.250000,1475.250000,1475.250000,0
2020-04-16,1499.500000,1499.500000,1499.500000,1499.500000,1499.500000,0
2020-04-17,1502.500000,1502.500000,1502.500000,1502.500000,1502.500000,0
2020-04-19,null,null,null,null,null,null
2020-04-20,1491.000000,1491.000000,1491.000000,1491.000000,1491.000000,0
2020-04-21,1484.000000,1484.000000,1484.000000,1484.000000,1484.000000,0
2020-04-22,1510.000000,1510.000000,1510.000000,1510.000000,1510.000000,0
2020-04-23,1501.250000,1501.250000,1501.250000,1501.250000,1501.250000,0
2020-04-24,1499.500000,1499.500000,1499.500000,1499.500000,1499.500000,0
2020-04-26,null,null,null,null,null,null
2020-04-27,1497.250000,1497.250000,1497.250000,1497.250000,1497.250000,0
2020-04-28,1492.000000,1492.000000,1492.000000,1492.000000,1492.000000,0
2020-04-29,1502.500000,1502.500000,1502.500000,1502.500000,1502.500000,0
2020-04-30,1491.250000,1491.250000,1491.250000,1491.250000,1491.250000,0
2020-05-01,1489.500000,1489.500000,1489.500000,1489.500000,1489.500000,0
2020-05-03,null,null,null,null,null,null
2020-05-04,1479.000000,1479.000000,1479.000000,1479.000000,1479.000000,0
2020-05-05,1482.250000,1482.250000,1482.250000,1482.250000,1482.250000,0
2020-05-06,1477.750000,1477.750000,1477.750000,1477.750000,1477.750000,0
2020-05-07,1479.250000,1479.250000,1479.250000,1479.250000,1479.250000,0
2020-05-08,1479.250000,1479.250000,1479.250000,1479.250000,1479.250000,0
2020-05-10,null,null,null,null,null,null
2020-05-11,1482.750000,1482.750000,1482.750000,1482.750000,1482.750000,0
2020-05-12,1469.750000,1469.750000,1469.750000,1469.750000,1469.750000,0
2020-05-13,1467.500000,1467.500000,1467.500000,1467.500000,1467.500000,0
2020-05-14,1467.500000,1467.500000,1467.500000,1467.500000,1467.500000,0
2020-05-15,1467.500000,1467.500000,1467.500000,1467.500000,1467.500000,0
2020-05-17,null,null,null,null,null,null
2020-05-18,1481.250000,1481.250000,1481.250000,1481.250000,1481.250000,0
2020-05-19,1478.500000,1478.500000,1478.500000,1478.500000,1478.500000,0
2020-05-20,1498.750000,1498.750000,1498.750000,1498.750000,1498.750000,0
2020-05-21,1506.750000,1506.750000,1506.750000,1506.750000,1506.750000,0
2020-05-22,1489.750000,1489.750000,1489.750000,1489.750000,1489.750000,0
2020-05-24,null,null,null,null,null,null
2020-05-26,1502.750000,1502.750000,1502.750000,1502.750000,1502.750000,0
2020-05-27,1513.000000,1513.000000,1513.000000,1513.000000,1513.000000,0
2020-05-28,1530.750000,1530.750000,1530.750000,1530.750000,1530.750000,0
2020-05-29,1532.250000,1532.250000,1532.250000,1532.250000,1532.250000,0
2020-05-31,null,null,null,null,null,null
2020-06-01,1535.750000,1535.750000,1535.750000,1535.750000,1535.750000,0
2020-06-02,1557.250000,1557.250000,1557.250000,1557.250000,1557.250000,0
2020-06-03,1572.500000,1572.500000,1572.500000,1572.500000,1572.500000,0
2020-06-04,1569.250000,1569.250000,1569.250000,1569.250000,1569.250000,0
2020-06-05,1596.750000,1596.750000,1596.750000,1596.750000,1596.750000,0
2020-06-07,null,null,null,null,null,null
2020-06-08,1617.500000,1617.500000,1617.500000,1617.500000,1617.500000,0
2020-06-09,1613.000000,1613.000000,1613.000000,1613.000000,1613.000000,0
2020-06-10,1633.000000,1633.000000,1633.000000,1633.000000,1633.000000,5
2020-06-11,1604.000000,1604.000000,1604.000000,1604.000000,1604.000000,0
2020-06-12,1604.000000,1604.000000,1604.000000,1604.000000,1604.000000,0
2020-06-14,null,null,null,null,null,null
2020-06-15,1572.000000,1572.000000,1572.000000,1572.000000,1572.000000,0
2020-06-16,1593.500000,1593.500000,1593.500000,1593.500000,1593.500000,0
2020-06-17,1602.250000,1602.250000,1602.250000,1602.250000,1602.250000,0
2020-06-18,1607.750000,1607.750000,1607.750000,1607.750000,1607.750000,0
2020-06-19,1585.500000,1585.500000,1585.500000,1585.500000,1585.500000,0
2020-06-21,null,null,null,null,null,null
2020-06-22,1595.250000,1595.250000,1595.250000,1595.250000,1595.250000,0
2020-06-23,1586.000000,1586.000000,1586.000000,1586.000000,1586.000000,0
2020-06-24,1567.250000,1567.250000,1567.250000,1567.250000,1567.250000,0
2020-06-25,1563.250000,1563.250000,1563.250000,1563.250000,1563.250000,0
2020-06-26,1588.500000,1588.500000,1588.500000,1588.500000,1588.500000,0
2020-06-28,null,null,null,null,null,null
2020-06-29,1597.750000,1597.750000,1597.750000,1597.750000,1597.750000,0
2020-06-30,1617.500000,1617.500000,1617.500000,1617.500000,1617.500000,0
2020-07-01,1619.750000,1619.750000,1619.750000,1619.750000,1619.750000,0
2020-07-02,1617.750000,1617.750000,1617.750000,1617.750000,1617.750000,0
2020-07-05,null,null,null,null,null,null
2020-07-06,1618.250000,1618.250000,1618.250000,1618.250000,1618.250000,0
2020-07-07,1609.750000,1609.750000,1609.750000,1609.750000,1609.750000,12
2020-07-08,1642.500000,1642.500000,1642.500000,1642.500000,1642.500000,0
2020-07-09,1635.750000,1635.750000,1635.750000,1635.750000,1635.750000,0
2020-07-10,1654.500000,1654.500000,1654.500000,1654.500000,1654.500000,0
2020-07-12,null,null,null,null,null,null
2020-07-13,1653.750000,1653.750000,1653.750000,1653.750000,1653.750000,0
2020-07-14,1637.500000,1637.500000,1637.500000,1637.500000,1637.500000,0
2020-07-15,1621.250000,1621.250000,1621.250000,1621.250000,1621.250000,0
2020-07-16,1629.750000,1629.750000,1629.750000,1629.750000,1629.750000,0
2020-07-17,1632.000000,1632.000000,1632.000000,1632.000000,1632.000000,0
2020-07-19,null,null,null,null,null,null
2020-07-20,1635.500000,1635.500000,1635.500000,1635.500000,1635.500000,0
2020-07-21,1654.500000,1654.500000,1654.500000,1654.500000,1654.500000,0
2020-07-22,1651.750000,1651.750000,1651.750000,1651.750000,1651.750000,0
2020-07-23,1661.250000,1661.250000,1661.250000,1661.250000,1661.250000,0
2020-07-24,1660.250000,1660.250000,1660.250000,1660.250000,1660.250000,0
2020-07-26,null,null,null,null,null,null
2020-07-27,1668.500000,1668.500000,1668.500000,1668.500000,1668.500000,0
2020-07-28,1688.750000,1688.750000,1688.750000,1688.750000,1688.750000,0
2020-07-29,1688.250000,1688.250000,1688.250000,1688.250000,1688.250000,0
2020-07-30,1690.000000,1690.000000,1690.000000,1690.000000,1690.000000,0
2020-07-31,1693.000000,1693.000000,1693.000000,1693.000000,1693.000000,0
2020-08-02,null,null,null,null,null,null
2020-08-03,1732.500000,1732.500000,1732.500000,1732.500000,1732.500000,0
2020-08-04,1759.500000,1759.500000,1759.500000,1759.500000,1759.500000,0
2020-08-05,1752.000000,1752.000000,1752.000000,1752.000000,1752.000000,0
2020-08-06,1759.000000,1759.000000,1759.000000,1759.000000,1759.000000,0
2020-08-07,1753.250000,1753.250000,1753.250000,1753.250000,1753.250000,0
2020-08-09,null,null,null,null,null,null
2020-08-10,1764.750000,1764.750000,1764.750000,1764.750000,1764.750000,0
2020-08-11,1765.750000,1765.750000,1765.750000,1765.750000,1765.750000,0
2020-08-12,1779.750000,1779.750000,1779.750000,1779.750000,1779.750000,293
2020-08-13,1732.750000,1732.750000,1732.750000,1732.750000,1732.750000,0
2020-08-14,1704.750000,1704.750000,1704.750000,1704.750000,1704.750000,0
2020-08-16,null,null,null,null,null,null
2020-08-17,1721.750000,1721.750000,1721.750000,1721.750000,1721.750000,0
2020-08-18,1749.000000,1749.000000,1749.000000,1749.000000,1749.000000,0
2020-08-19,1772.750000,1772.750000,1772.750000,1772.750000,1772.750000,0
2020-08-20,1768.750000,1768.750000,1768.750000,1768.750000,1768.750000,0
2020-08-21,1746.000000,1746.000000,1746.000000,1746.000000,1746.000000,0
2020-08-23,null,null,null,null,null,null
2020-08-24,1741.000000,1741.000000,1741.000000,1741.000000,1741.000000,0
2020-08-25,1745.500000,1745.500000,1745.500000,1745.500000,1745.500000,0
2020-08-26,1744.750000,1744.750000,1744.750000,1744.750000,1744.750000,0
2020-08-27,1746.250000,1746.250000,1746.250000,1746.250000,1746.250000,0
2020-08-28,1790.000000,1790.000000,1790.000000,1790.000000,1790.000000,6
2020-08-30,null,null,null,null,null,null
2020-08-31,1777.250000,1777.250000,1777.250000,1777.250000,1777.250000,0
2020-09-01,1793.000000,1793.000000,1793.000000,1793.000000,1793.000000,6
2020-09-02,1809.250000,1809.250000,1785.000000,1785.000000,1785.000000,155
2020-09-03,1762.500000,1762.500000,1762.500000,1762.500000,1762.500000,6
2020-09-04,1769.250000,1769.250000,1769.250000,1769.250000,1769.250000,6
2020-09-06,null,null,null,null,null,null
2020-09-08,1781.500000,1781.500000,1781.500000,1781.500000,1781.500000,6
2020-09-09,1766.000000,1766.000000,1766.000000,1766.000000,1766.000000,6
2020-09-10,1775.500000,1775.500000,1775.500000,1775.500000,1775.500000,6
2020-09-11,1764.500000,1764.500000,1764.500000,1764.500000,1764.500000,6
2020-09-13,null,null,null,null,null,null
2020-09-14,1786.500000,1786.500000,1786.500000,1786.500000,1786.500000,6
